DesignInFile,mainFeature,targetLibrary,techFeature,techSubFeature,process,VTfeature,techModel,thresModel,voltage,temperature,period,mapped.area-Number of ports,mapped.area-Number of cells,mapped.area-Number of combinational cells,mapped.area-Number of sequential cells,mapped.area-Number of macros/black boxes,mapped.area-Number of buf/inv,mapped.area-Number of references,mapped.area-Combinational area,mapped.area-Buf/Inv area,mapped.area-Noncombinational area,mapped.area-Macro/Black Box area,mapped.area-Net Interconnect area,mapped.area-Total cell area,mapped.area-Total area,mapped.power-Cell Internal Power,mapped.power-Net Switching Power,mapped.power-Total Dynamic Power,mapped.power-Total,mapped.power-Cell Leakage Power,mapped.power-io_pad,mapped.power-memory,mapped.power-black_box,mapped.power-clock_network,mapped.power-register,mapped.power-sequential,mapped.power-combinational,mapped.timing-data arrival time,mapped.timing-data required time,mapped.timing-slack
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_120550,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,856,4442,3224,1211,0,514,27,1643.754000,104.271998,1898.847950,0.000000,,3542.601950,,6.3051,370.7363,6.6758,6.6788,2.9839,0.0000,0.0000,0.0000,0.0000,6.0786,0.0000,0.6002,-0.77,0.79,0.02
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_114653,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,919,2404,1972,423,0,378,28,954.911993,81.339998,663.263983,0.000000,,1618.175976,,2.4652,255.1398,2.7203,2.7218,1.4417,0.0000,0.0000,0.0000,0.0000,2.2259,0.0000,0.4958,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190402_220301,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1098,1022,974,28,0,337,37,510.873999,80.555999,43.903999,0.000000,,554.777998,,222.0192,55.8592,277.8784,0.2783,422.6480,0.0000,0.0000,0.0000,0.0000,0.1447,0.0000,0.1336,-0.06,0.79,0.73
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_122226,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,2082,1913,159,0,374,28,804.187996,86.435999,249.311993,0.000000,,1053.499989,,913.5607,85.8889,999.4496,1.0003,811.3350,0.0000,0.0000,0.0000,0.0000,0.8201,0.0000,0.1802,-0.73,0.79,0.06
Dedicated_PE_Hw_Dedicated_PE_Hw_190402_220529,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1234,22221,17925,4256,0,1263,57,8879.289964,271.361995,6673.407825,0.000000,,15552.697790,,22.4041,535.2871,22.9394,22.9521,11.9631,0.0000,0.0000,0.0000,0.0000,21.9449,0.0000,1.0072,-0.72,0.79,0.07
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_114042,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,2151,1980,159,0,506,28,823.297996,124.851999,249.311993,0.000000,,1072.609989,,927.2155,90.1505,1.0174,1.0182,846.3629,0.0000,0.0000,0.0000,0.0000,0.8202,0.0000,0.1981,-0.77,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_120936,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,4949,3721,1217,0,596,31,1812.607997,126.517997,1908.255950,0.000000,,3720.863948,,6.3633,391.9107,6.7552,6.7584,3.1461,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.6484,-0.77,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_121912,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1193,6145,4652,1479,0,699,29,2246.747989,153.957997,2319.071939,0.000000,,4565.819929,,7.6249,387.7138,8.0126,8.0164,3.8130,0.0000,0.0000,0.0000,0.0000,7.3663,0.0000,0.6501,-0.62,0.79,0.17
Dedicated_PE_Hw_Dedicated_PE_Hw_190402_215617,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,996,6201,5216,980,0,565,40,2453.625990,124.655998,1536.639960,0.000000,,3990.265949,,5.2367,179.7977,5.4165,5.4195,3.0737,0.0000,0.0000,0.0000,0.0000,5.0529,0.0000,0.3665,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_103537,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,913,2021,1859,153,0,506,29,773.611996,118.383998,239.903994,0.000000,,1013.515990,,897.6566,96.2280,993.8846,0.9947,770.7515,0.0000,0.0000,0.0000,0.0000,0.7893,0.0000,0.2054,-0.75,0.79,0.04
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_115055,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,2526,2087,429,0,200,31,1066.729991,40.179999,672.671982,0.000000,,1739.401973,,2.4933,254.7498,2.7480,2.7495,1.5086,0.0000,0.0000,0.0000,0.0000,2.2463,0.0000,0.5032,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_115344,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,3322,2622,689,0,734,30,1210.299998,158.563997,1080.351972,0.000000,,2290.651969,,3.7061,320.9407,4.0271,4.0290,1.9005,0.0000,0.0000,0.0000,0.0000,3.5135,0.0000,0.5155,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_120929,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,4880,3654,1217,0,529,30,1793.399998,107.211997,1908.255950,0.000000,,3701.655948,,6.3542,387.8583,6.7421,6.7452,3.1240,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.6352,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_120158,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,4447,3478,957,0,594,31,1618.665995,131.809998,1500.575961,0.000000,,3119.241956,,5.0405,335.2652,5.3757,5.3783,2.5947,0.0000,0.0000,0.0000,0.0000,4.8245,0.0000,0.5539,-0.78,0.79,0.01
Router_Hw_Router_Hw_190402_221204,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1218,17689,14409,3188,0,833,40,7269.835997,168.461996,4998.783869,0.000000,,12268.619866,,16.8613,468.0501,17.3294,17.3385,9.2919,0.0000,0.0000,0.0000,0.0000,16.4369,0.0000,0.9015,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_121020,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,5019,3789,1217,0,664,31,1832.501998,146.411997,1908.255950,0.000000,,3740.757948,,6.3723,395.8360,6.7682,6.7713,3.1693,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.6613,-0.77,0.79,0.02
